"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"Globals","0","33","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","2.244407","0","2"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","7","9","1","12.690915","0","9"
"/Game/Assets/Materials/WallMaterial.WallMaterial","0","6","7","1","16.060316","0","7"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","3","3","1","1.901874","0","3"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","88","88","1","620.424438","0","88"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","3","3","1","1.342229","0","3"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","5","6","1","6.153452","0","6"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","5","5","1","3.696408","0","5"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","2","2","1","0.955935","0","2"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","12","14","1","15.224906","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","12","14","1","17.453991","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","6","6","1","5.080651","0","6"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","11.237167","0","9"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","18.841377","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","20.478559","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","11.084599","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","6.550739","0","13"
"/BlockoutToolsPlugin/Materials/M_BlockoutTools_Custom.M_BlockoutTools_Custom","0","9","9","1","13.361405","0","9"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","41","46","6","41.524883","0","46"
"/BlockoutToolsPlugin/Materials/M_BlockoutTools_Grid.M_BlockoutTools_Grid","0","9","9","1","12.291283","0","9"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","49.369488","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","56.423931","0","32"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","6","7","1","7.018875","0","7"
"/Game/BossAIToolkit/Assets/Weapons/M_Projectile_02.M_Projectile_02","0","3","3","1","2.461020","0","3"
"/Game/BossAIToolkit/Assets/Weapons/M_Wave.M_Wave","0","6","7","1","6.820937","0","7"
"/Game/BossAIToolkit/Assets/Weapons/M_Projectile_01.M_Projectile_01","0","3","3","1","2.286630","0","3"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","6.464952","0","13"
"/Game/MilitaryWeapDark/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","0","6","6","1","4.909565","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","6.687713","0","6"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","5.464237","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","4.098206","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/WispySmokeSoft/M_ShadowSwirls_v1.M_ShadowSwirls_v1","0","18","18","1","10.379824","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","24","28","1","32.515198","0","28"
"/Game/BossAIToolkit/Demo/FX/Materials/Shockwave/M_ShockwaveFlame.M_ShockwaveFlame","0","10","10","1","8.093600","0","10"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Shockwave.M_Shockwave","0","32","36","1","35.494568","0","36"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Terra_Halo.M_Terra_Halo","0","15","15","1","12.063251","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","12","12","1","9.772776","0","12"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/M_Rampage_Smoke_Cheaper.M_Rampage_Smoke_Cheaper","0","18","18","1","11.764685","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Terra_Smoke_Cheaper.M_Terra_Smoke_Cheaper","0","18","18","1","0.000000","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_CameraStretch.M_Hotdog_Spark_VLerp_CameraStretch","0","9","9","1","6.556535","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/M_ShadowSwirls_BrightColors.M_ShadowSwirls_BrightColors","0","9","9","1","7.240219","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_SparksPhoto.M_SparksPhoto","0","12","12","1","10.046748","0","12"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","78","90","1","90.248558","0","90"
"/Game/MilitaryWeapDark/FX/Materials/M_Pistol_Smoke_2x2_A.M_Pistol_Smoke_2x2_A","0","18","18","1","19.354101","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Environment/Snow/M_Snow_SubUV_.M_Snow_SubUV_","0","18","18","1","11.848838","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_radial_ramp.M_radial_ramp","0","12","12","1","9.229550","0","12"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_smoke_subUV.M_smoke_subUV","0","18","18","1","20.435602","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Burst.M_Burst","0","15","15","1","11.708395","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Terra_Block_Smoke.M_Terra_Block_Smoke","0","48","56","2","57.001949","0","56"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.030502","0","2"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_DebrisChunks_FakeLit.M_DebrisChunks_FakeLit","0","18","18","1","11.560761","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Flare_Master.M_Flare_Master","0","12","12","1","9.886838","0","12"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_BlurRocks_Fakelit.M_BlurRocks_Fakelit","0","18","18","1","10.528197","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Shockwave/M_Rampage_Refract_Sphere.M_Rampage_Refract_Sphere","0","10","10","1","9.415481","0","10"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_Terra_ChromaticFresnel.M_Terra_ChromaticFresnel","0","20","20","1","18.520069","0","20"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/WispySmokeSoft/M_Turbulent_SmokeSubUV_RandomColorVaration.M_Turbulent_SmokeSubUV_RandomColorVaration","0","18","18","2","14.951717","0","18"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_TerraHitArc.M_TerraHitArc","0","56","56","2","34.381363","0","56"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","102.149162","0","92"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Sonic_Shockwave.M_Sonic_Shockwave","0","35","35","1","29.136204","0","35"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/M_Shockwave_Refraction_Soft.M_Shockwave_Refraction_Soft","0","14","14","1","12.984956","0","14"
"/Game/BossAIToolkit/Demo/FX/Materials/Shockwave/M_SteelImpactRefraction.M_SteelImpactRefraction","0","40","40","1","32.724598","0","40"
"/Game/BossAIToolkit/Demo/FX/Materials/Fire/M_Fire_Procedural_Round.M_Fire_Procedural_Round","0","9","9","1","7.840836","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_SphereChromaWisps_Terra_sweep.M_SphereChromaWisps_Terra_sweep","0","28","28","1","24.298841","0","28"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Flare_Procedural_Noise_Tex_Glow2.M_Flare_Procedural_Noise_Tex_Glow2","0","20","20","1","16.471439","0","20"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Lensflare_TB_Soft.M_Lensflare_TB_Soft","0","9","9","1","6.508800","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Shockwave_Core.M_Shockwave_Core","0","10","10","1","7.505838","0","10"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_Cone_Flare_Master.M_Cone_Flare_Master","0","15","15","1","13.180644","0","15"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_RockPile_MeshEmit_01.M_RockPile_MeshEmit_01","0","12","12","1","11.983118","0","12"
"/Game/BossAIToolkit/Demo/FX/Materials/Decals/M_RuneDecal.M_RuneDecal","0","29","29","1","27.806929","0","29"
"/Game/BossAIToolkit/Demo/DemoRoom/Materials/M_Glass.M_Glass","0","6","6","1","6.578659","0","6"
"/Game/BossAIToolkit/Demo/FX/Materials/Chroma/M_SphereChromaWisps.M_SphereChromaWisps","0","42","42","2","38.417130","0","42"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_Master.M_Hotdog_Spark_VLerp_DOF_Rand_Master","0","24","28","1","30.821989","0","28"
"/Game/BossAIToolkit/Demo/FX/Materials/Heroes/Terra/Abilities/M_Terra_Boom_Shield_Impact.M_Terra_Boom_Shield_Impact","0","28","28","1","22.311611","0","28"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_hardSpark_Alpha_GPU_Random.M_hardSpark_Alpha_GPU_Random","0","9","9","1","7.433026","0","9"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","6.350759","0","6"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","33","36","1","33.336651","0","36"
"/Game/BossAIToolkit/Demo/FX/Materials/Smoke/M_ThickSmoke_MASTER.M_ThickSmoke_MASTER","0","18","18","1","10.924916","0","18"
"/Game/BossAIToolkit/Demo/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","0","9","9","3","4.134778","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_ArrowFlare.M_ArrowFlare","0","9","9","1","6.293285","0","9"
"/Game/BossAIToolkit/Demo/FX/Materials/Debris/M_Rock_Dissolve.M_Rock_Dissolve","0","56","64","1","53.896141","0","64"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","57.308151","0","63"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","15.850127","0","12"
"/Game/BossAIToolkit/Demo/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","6","6","1","6.757384","0","6"
"/Game/BossAIToolkit/Assets/Decals/Materials/M_Telegraph_Sub.M_Telegraph_Sub","0","11","11","1","10.841707","0","11"
"/Game/BossAIToolkit/Assets/Decals/Materials/M_Telegraph.M_Telegraph","0","11","11","1","10.464442","0","11"
"/Game/BossAIToolkit/Demo/FX/Materials/Flares/M_SevarogSpeed2.M_SevarogSpeed2","0","12","14","1","14.544587","0","14"
"/Game/BossAIToolkit/Demo/FX/Materials/Sparks/M_SoulEmbers.M_SoulEmbers","0","18","18","1","10.081927","0","18"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","3","3","1","1.484582","0","3"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","6.455623","0","6"
"/Game/BossAIToolkit/Demo/FX/Materials/Energy/M_SevarogSwirls.M_SevarogSwirls","0","12","14","1","13.886107","0","14"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","3","3","1","1.408871","0","3"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","2.372087","0","3"
"/Engine/VREditor/TransformGizmo/Main.Main","0","3","3","1","1.056664","0","3"
"/Game/BossAIToolkit/Demo/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","56","64","2","73.293274","0","64"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","25","25","1","11.288574","0","25"
